"","reference","record","lit.type","score","country","region1","habitat","habitat1","habitat2","start.year","end.year","study.type","species","assemblage","AE","basic.AE","higher.AE","reserve","designation","mowing","grazing","fertilizer","pesticide","nest.protect.ag","nest.protect.predation","groundwater.drainage","surface.water","predator.control","other.mgmt","mgmt.notes","overall.metric","specific.metric","metric.before","metric.after","stan.metric","stan.calc","stan.metric.before","stan.metric.after","stan.effect.size","sig","effect.dir","analysis.unit","sample.size","analysis1","analysis2","analysis3","log.effect.size","percent.change.effect.size","values.from.plot","success","failure","outcome","fertpest","water","nest.protect","reserve.desig","AE.level","study.length","metric"
"383",57,20,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","lapwing","Y","none","none","none","none","none","reduced","none","none","none","none","none","applied","none","none","none","groundwater may be lowered by farmers","abundance","breeding density (birds/10ha)",NA,NA,"","",NA,NA,"","N","no data","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","reduced","none","none","none",1,"abundance"
"384",57,21,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","oystercatcher","Y","applied","none","none","none","none","reduced","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"385",57,22,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","black-tailed godwit","Y","applied","none","none","none","none","reduced","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"386",57,23,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","redshank","Y","applied","none","none","none","none","reduced","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"387",57,24,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","lapwing","Y","applied","none","none","none","none","reduced","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"388",57,25,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","oystercatcher","Y","applied","none","none","none","none","reduced","none","none","none","none","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","none","none","basic",1,"abundance"
"389",57,26,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","black-tailed godwit","Y","applied","none","none","none","none","reduced","none","none","none","none","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","none","none","basic",1,"abundance"
"390",57,27,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","redshank","Y","applied","none","none","none","none","reduced","none","none","none","none","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","none","none","basic",1,"abundance"
"391",57,28,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","lapwing","Y","applied","none","none","none","none","reduced","none","none","none","none","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","none","none","basic",1,"abundance"
"392",57,29,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","oystercatcher","Y","applied","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"393",57,30,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","black-tailed godwit","Y","applied","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"394",57,31,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","redshank","Y","applied","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"395",57,32,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","lapwing","Y","applied","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","positive","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","none","applied","none","basic",1,"abundance"
"396",57,33,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","black-tailed godwit","Y","applied","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","groundwater may be lowered by farmers","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","no data","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","reduced","none","none","basic",1,"abundance"
"397",57,34,"primary","medium","Netherlands","","pastoral","natural/semi-natural grassland, farmland","lowland wet grassland",2004,2004,"experimental","black-tailed godwit","Y","none","none","none","none","none","none","none","none","none","none","none","applied","none","none","none","groundwater may be lowered by farmers","abundance","breeding density (territories/10ha)",NA,NA,"","",NA,NA,"","N","no data","field/plot/site","medium","frequentist","multivariate","GLM","","","",0,0,0,"none","reduced","none","none","none",1,"abundance"
"398",58,1,"primary","medium","Netherlands","","pastoral","farmland","lowland wet grassland",2005,2005,"correlative","black-tailed godwit","Y","none","none","none","none","none","none","applied","none","none","none","none","none","none","none","none","low-intensity grazing (6 cows/ha for 30 days)","abundance","breeding density (birds/100 ha nest site selection phase)",93.69863,78.08219,"number of individuals /100ha","",93.7,78.08,"-0.17","N","negative","field/plot/site","large","frequentist","multivariate","GLM","-0.181260555","-0.17","Y",0,0,0,"none","none","none","none","none",1,"abundance"
"399",58,2,"primary","medium","Netherlands","","pastoral","farmland","lowland wet grassland",2005,2005,"correlative","black-tailed godwit","Y","none","none","none","none","none","none","applied","none","none","none","none","none","none","none","none","high-intensity grazing (20 cows/ha 2 days)","abundance","breeding density (birds/100 ha nest site selection phase)",93.69863,21.09589,"number of individuals /100ha","",93.7,21.1,"-0.77","Y","negative","field/plot/site","large","frequentist","multivariate","GLM","-1.472902619","-0.77","Y",0,1,-1,"none","none","none","none","none",1,"abundance"
"400",58,3,"primary","medium","Netherlands","","pastoral","farmland","lowland wet grassland",2005,2005,"correlative","black-tailed godwit","Y","none","none","none","none","none","none","applied","none","none","none","none","none","none","none","none","low-intensity grazing (6 cows/ha for 30 days)","abundance","breeding density (birds/100 ha incubation phase)",50.27397,30.27397,"number of individuals /100ha","",50.27,30.27,"-0.4","N","negative","field/plot/site","large","frequentist","multivariate","GLM","-0.500714619","-0.4","Y",0,0,0,"none","none","none","none","none",1,"abundance"
"401",58,4,"primary","medium","Netherlands","","pastoral","farmland","lowland wet grassland",2005,2005,"correlative","black-tailed godwit","Y","none","none","none","none","none","none","applied","none","none","none","none","none","none","none","none","high-intensity grazing (20 cows/ha 2 days)","abundance","breeding density (birds/100 ha incubation phase)",50.27397,20.27397,"number of individuals /100ha","",50.27,20.27,"-0.6","N","negative","field/plot/site","large","frequentist","multivariate","GLM","-0.893683061","-0.6","Y",0,0,0,"none","none","none","none","none",1,"abundance"
"402",58,5,"primary","medium","Netherlands","","pastoral","farmland","lowland wet grassland",2005,2005,"correlative","lapwing","Y","none","none","none","none","none","none","applied","none","none","none","none","none","none","none","none","low-intensity grazing (6 cows/ha for 30 days)","abundance","breeding density (birds/100 ha nest site selection phase)",95.4291,213.71738,"number of individuals /100ha","",95.43,213.72,"1.24","Y","positive","field/plot/site","large","frequentist","multivariate","GLM","0.803381917","1.24","Y",1,0,1,"none","none","none","none","none",1,"abundance"
